esco_occ_uri,esco_skill_uri,relation_type,skill_type_in_occ
http://data.europa.eu/esco/occupation/18552245-3c36-4a52-b4c6-295cabb5c93b,http://data.europa.eu/esco/skill/7f6f3d05-7b6f-4622-9082-6c355edfcb7e,optional,knowledge
http://data.europa.eu/esco/occupation/18552245-3c36-4a52-b4c6-295cabb5c93b,http://data.europa.eu/esco/skill/9ce670ec-318c-4a91-9179-03437db728dc,optional,knowledge
http://data.europa.eu/esco/occupation/18552245-3c36-4a52-b4c6-295cabb5c93b,http://data.europa.eu/esco/skill/9faa44df-0821-4f69-8f86-184c799cf44f,optional,knowledge
http://data.europa.eu/esco/occupation/18552245-3c36-4a52-b4c6-295cabb5c93b,http://data.europa.eu/esco/skill/a283db93-b160-4b6f-9855-4e79806c4674,optional,knowledge
http://data.europa.eu/esco/occupation/18552245-3c36-4a52-b4c6-295cabb5c93b,http://data.europa.eu/esco/skill/a4346013-a967-4a58-a533-6b32ad1364c5,optional,knowledge
http://data.europa.eu/esco/occupation/18552245-3c36-4a52-b4c6-295cabb5c93b,http://data.europa.eu/esco/skill/a59708e3-e654-4e37-8b8a-741c3b756eee,optional,knowledge
http://data.europa.eu/esco/occupation/18552245-3c36-4a52-b4c6-295cabb5c93b,http://data.europa.eu/esco/skill/a7723f06-53c3-4228-9fd0-1952ea1d7391,optional,knowledge
http://data.europa.eu/esco/occupation/18552245-3c36-4a52-b4c6-295cabb5c93b,http://data.europa.eu/esco/skill/cd56a093-3400-4635-80bd-b9611dcf1542,optional,knowledge
http://data.europa.eu/esco/occupation/18552245-3c36-4a52-b4c6-295cabb5c93b,http://data.europa.eu/esco/skill/4f418fd8-2509-46b2-a5b1-722a4d2a382a,optional,skill/competence
http://data.europa.eu/esco/occupation/18552245-3c36-4a52-b4c6-295cabb5c93b,http://data.europa.eu/esco/skill/7253896a-fa39-4064-8b2c-0db4bd9b823e,optional,skill/competence
http://data.europa.eu/esco/occupation/18552245-3c36-4a52-b4c6-295cabb5c93b,http://data.europa.eu/esco/skill/a1a8e4ae-f1e3-44aa-9067-e587e69634cd,optional,skill/competence
http://data.europa.eu/esco/occupation/18552245-3c36-4a52-b4c6-295cabb5c93b,http://data.europa.eu/esco/skill/ea876ec3-4382-478c-b8b3-600c6b23ae85,optional,skill/competence
http://data.europa.eu/esco/occupation/1c5a896a-e010-4217-a29a-c44db26e25da,http://data.europa.eu/esco/skill/11eebd42-44ab-401d-8a2c-bdb9fc9beb50,essential,knowledge
http://data.europa.eu/esco/occupation/1c5a896a-e010-4217-a29a-c44db26e25da,http://data.europa.eu/esco/skill/2180bd8c-86de-4889-8165-adac902eee9d,essential,knowledge
http://data.europa.eu/esco/occupation/1c5a896a-e010-4217-a29a-c44db26e25da,http://data.europa.eu/esco/skill/21d2f96d-35f7-4e3f-9745-c533d2dd6e97,essential,knowledge
http://data.europa.eu/esco/occupation/1c5a896a-e010-4217-a29a-c44db26e25da,http://data.europa.eu/esco/skill/2ddb1226-1117-4eb4-ae65-3a2f5a5a3c80,essential,knowledge
http://data.europa.eu/esco/occupation/1c5a896a-e010-4217-a29a-c44db26e25da,http://data.europa.eu/esco/skill/397da142-ab35-48fe-b154-7c38f447adfb,essential,knowledge
http://data.europa.eu/esco/occupation/1c5a896a-e010-4217-a29a-c44db26e25da,http://data.europa.eu/esco/skill/3ff589b7-68df-4ea5-ae41-b395bdb2378f,essential,knowledge
http://data.europa.eu/esco/occupation/1c5a896a-e010-4217-a29a-c44db26e25da,http://data.europa.eu/esco/skill/438ff259-d086-4004-acda-1ec3e1631bc6,essential,knowledge
http://data.europa.eu/esco/occupation/1c5a896a-e010-4217-a29a-c44db26e25da,http://data.europa.eu/esco/skill/47d491a9-f7c0-4b13-a10f-983d3aa0113e,essential,knowledge
http://data.europa.eu/esco/occupation/1c5a896a-e010-4217-a29a-c44db26e25da,http://data.europa.eu/esco/skill/5898d99a-62a4-4e10-a2e3-0d815ce44248,essential,knowledge
http://data.europa.eu/esco/occupation/1c5a896a-e010-4217-a29a-c44db26e25da,http://data.europa.eu/esco/skill/6f1edc19-191f-4ba5-a048-ee69aff05bab,essential,knowledge
http://data.europa.eu/esco/occupation/1c5a896a-e010-4217-a29a-c44db26e25da,http://data.europa.eu/esco/skill/f049d050-12da-4e40-813a-2b5eb6df6b51,essential,knowledge
http://data.europa.eu/esco/occupation/1c5a896a-e010-4217-a29a-c44db26e25da,http://data.europa.eu/esco/skill/06358891-8424-43c5-891e-d40f226bef40,essential,skill/competence
http://data.europa.eu/esco/occupation/1c5a896a-e010-4217-a29a-c44db26e25da,http://data.europa.eu/esco/skill/172020d1-e151-445b-8173-e2a5fb16fe51,essential,skill/competence
http://data.europa.eu/esco/occupation/1c5a896a-e010-4217-a29a-c44db26e25da,http://data.europa.eu/esco/skill/1dd23dba-dd00-45ab-abf4-642902538317,essential,skill/competence
http://data.europa.eu/esco/occupation/1c5a896a-e010-4217-a29a-c44db26e25da,http://data.europa.eu/esco/skill/20c920d4-7ff7-4676-ba61-3f04490d9416,essential,skill/competence
http://data.europa.eu/esco/occupation/1c5a896a-e010-4217-a29a-c44db26e25da,http://data.europa.eu/esco/skill/283cbcd3-7101-4dbb-be37-56f3625515b1,essential,skill/competence
http://data.europa.eu/esco/occupation/1c5a896a-e010-4217-a29a-c44db26e25da,http://data.europa.eu/esco/skill/2b7a79e5-84d8-4880-be66-3d9bb05bea17,essential,skill/competence
http://data.europa.eu/esco/occupation/1c5a896a-e010-4217-a29a-c44db26e25da,http://data.europa.eu/esco/skill/37bc4dc0-1233-4008-98db-1116d0c1cfcc,essential,skill/competence
http://data.europa.eu/esco/occupation/1c5a896a-e010-4217-a29a-c44db26e25da,http://data.europa.eu/esco/skill/561c2525-5bd8-4d86-8f45-820f4be7db93,essential,skill/competence
http://data.europa.eu/esco/occupation/1c5a896a-e010-4217-a29a-c44db26e25da,http://data.europa.eu/esco/skill/797a4416-0b8d-44f3-8fcd-eb10bd0be6b4,essential,skill/competence
http://data.europa.eu/esco/occupation/1c5a896a-e010-4217-a29a-c44db26e25da,http://data.europa.eu/esco/skill/7adb8473-bcc6-4ff8-9850-76d945d40092,essential,skill/competence
http://data.europa.eu/esco/occupation/1c5a896a-e010-4217-a29a-c44db26e25da,http://data.europa.eu/esco/skill/85616cc4-98bf-4355-9cf1-72ff11752848,essential,skill/competence
http://data.europa.eu/esco/occupation/1c5a896a-e010-4217-a29a-c44db26e25da,http://data.europa.eu/esco/skill/85c11255-469f-41bd-a6d1-382bc4a87783,essential,skill/competence
http://data.europa.eu/esco/occupation/1c5a896a-e010-4217-a29a-c44db26e25da,http://data.europa.eu/esco/skill/8b94aa1e-89c9-459d-b3b4-1dfab8dec2df,essential,skill/competence
http://data.europa.eu/esco/occupation/1c5a896a-e010-4217-a29a-c44db26e25da,http://data.europa.eu/esco/skill/901105f8-3a08-453e-b1dc-23619e317fd3,essential,skill/competence
http://data.europa.eu/esco/occupation/1c5a896a-e010-4217-a29a-c44db26e25da,http://data.europa.eu/esco/skill/913e7e83-b8f8-4574-b1ca-1b38f3fd974a,essential,skill/competence
http://data.europa.eu/esco/occupation/1c5a896a-e010-4217-a29a-c44db26e25da,http://data.europa.eu/esco/skill/9190d87f-9792-42e0-bb7f-64294a656bcd,essential,skill/competence
http://data.europa.eu/esco/occupation/1c5a896a-e010-4217-a29a-c44db26e25da,http://data.europa.eu/esco/skill/d9e5349e-8791-49c2-8ba4-839fdd1606c2,essential,skill/competence
http://data.europa.eu/esco/occupation/1c5a896a-e010-4217-a29a-c44db26e25da,http://data.europa.eu/esco/skill/dad7e408-162f-46a4-8567-db560e19e2fc,essential,skill/competence
http://data.europa.eu/esco/occupation/1c5a896a-e010-4217-a29a-c44db26e25da,http://data.europa.eu/esco/skill/f4a85869-1855-45d5-a43c-7ee8cd451996,essential,skill/competence
http://data.europa.eu/esco/occupation/1c5a896a-e010-4217-a29a-c44db26e25da,http://data.europa.eu/esco/skill/fe1c2b32-7fe9-4668-affa-07ff658a68cf,essential,skill/competence
http://data.europa.eu/esco/occupation/1c5a896a-e010-4217-a29a-c44db26e25da,http://data.europa.eu/esco/skill/426ceaba-6867-481c-bb6b-aee3933da7d2,optional,
http://data.europa.eu/esco/occupation/1c5a896a-e010-4217-a29a-c44db26e25da,http://data.europa.eu/esco/skill/0ffdb6ac-03b5-4f1c-bfcc-3d9cb874fdf9,optional,knowledge
http://data.europa.eu/esco/occupation/1c5a896a-e010-4217-a29a-c44db26e25da,http://data.europa.eu/esco/skill/79f24a62-7718-46e1-9b41-37be0560a5ca,optional,knowledge
http://data.europa.eu/esco/occupation/1c5a896a-e010-4217-a29a-c44db26e25da,http://data.europa.eu/esco/skill/bd14968e-e409-45af-b362-3495ed7b10e0,optional,knowledge
http://data.europa.eu/esco/occupation/1c5a896a-e010-4217-a29a-c44db26e25da,http://data.europa.eu/esco/skill/d32db06e-bd06-4415-a7ab-1b0ee68caa9a,optional,knowledge
http://data.europa.eu/esco/occupation/1c5a896a-e010-4217-a29a-c44db26e25da,http://data.europa.eu/esco/skill/2522a6ce-3202-4ac8-9f5b-b9cb5a3a83a1,optional,skill/competence
http://data.europa.eu/esco/occupation/1c5a896a-e010-4217-a29a-c44db26e25da,http://data.europa.eu/esco/skill/8c4c49d4-9708-433f-8ca7-bf2c5211ee49,optional,skill/competence
http://data.europa.eu/esco/occupation/1c5a896a-e010-4217-a29a-c44db26e25da,http://data.europa.eu/esco/skill/cd5efa8c-e44d-4cbc-91c6-796018dbed68,optional,skill/competence
http://data.europa.eu/esco/occupation/1c5a896a-e010-4217-a29a-c44db26e25da,http://data.europa.eu/esco/skill/ed8de897-adbe-4f0e-b4d2-534953e64c72,optional,skill/competence
http://data.europa.eu/esco/occupation/1c5a896a-e010-4217-a29a-c44db26e25da,http://data.europa.eu/esco/skill/fd33c66c-70c4-40e6-b87c-5495bd3bf26e,optional,skill/competence
http://data.europa.eu/esco/occupation/2bef94db-0088-4507-982a-2ca717529adb,http://data.europa.eu/esco/skill/1bba98a7-92b9-450b-9235-e0c905f8f3c4,essential,knowledge
http://data.europa.eu/esco/occupation/2bef94db-0088-4507-982a-2ca717529adb,http://data.europa.eu/esco/skill/5be3d306-6cf1-4b49-aa1d-01651dd4ba4c,essential,knowledge
http://data.europa.eu/esco/occupation/2bef94db-0088-4507-982a-2ca717529adb,http://data.europa.eu/esco/skill/a846cb9e-c152-41e7-bd34-45e7ff941e3b,essential,knowledge
http://data.europa.eu/esco/occupation/2bef94db-0088-4507-982a-2ca717529adb,http://data.europa.eu/esco/skill/bd698bbe-7003-4508-b422-46c2ff4d5e95,essential,knowledge
http://data.europa.eu/esco/occupation/2bef94db-0088-4507-982a-2ca717529adb,http://data.europa.eu/esco/skill/bec4359e-cb92-468f-a997-8fb28e32fba9,essential,knowledge
http://data.europa.eu/esco/occupation/2bef94db-0088-4507-982a-2ca717529adb,http://data.europa.eu/esco/skill/c453cf81-6197-428e-84c6-70c773b63f27,essential,knowledge
http://data.europa.eu/esco/occupation/2bef94db-0088-4507-982a-2ca717529adb,http://data.europa.eu/esco/skill/e5609f89-0daf-40bb-bd6b-94f5d7498131,essential,knowledge
http://data.europa.eu/esco/occupation/2bef94db-0088-4507-982a-2ca717529adb,http://data.europa.eu/esco/skill/04fe962b-4017-4eb7-9139-7d69b6922bc9,essential,skill/competence
http://data.europa.eu/esco/occupation/2bef94db-0088-4507-982a-2ca717529adb,http://data.europa.eu/esco/skill/14d1e367-3efe-4ec5-86ae-eca48710ee4e,essential,skill/competence
http://data.europa.eu/esco/occupation/2bef94db-0088-4507-982a-2ca717529adb,http://data.europa.eu/esco/skill/1dd23dba-dd00-45ab-abf4-642902538317,essential,skill/competence
http://data.europa.eu/esco/occupation/2bef94db-0088-4507-982a-2ca717529adb,http://data.europa.eu/esco/skill/20c920d4-7ff7-4676-ba61-3f04490d9416,essential,skill/competence
http://data.europa.eu/esco/occupation/2bef94db-0088-4507-982a-2ca717529adb,http://data.europa.eu/esco/skill/283cbcd3-7101-4dbb-be37-56f3625515b1,essential,skill/competence
http://data.europa.eu/esco/occupation/2bef94db-0088-4507-982a-2ca717529adb,http://data.europa.eu/esco/skill/2857540c-180b-4208-9127-e94a01871966,essential,skill/competence
http://data.europa.eu/esco/occupation/2bef94db-0088-4507-982a-2ca717529adb,http://data.europa.eu/esco/skill/4d85b881-e490-4b4c-897a-2faa4ef53956,essential,skill/competence
http://data.europa.eu/esco/occupation/2bef94db-0088-4507-982a-2ca717529adb,http://data.europa.eu/esco/skill/553ad092-b799-44c9-a94c-65a84fdc7526,essential,skill/competence
http://data.europa.eu/esco/occupation/2bef94db-0088-4507-982a-2ca717529adb,http://data.europa.eu/esco/skill/71746a0b-e58d-4dc4-ad03-bd84082eae21,essential,skill/competence
http://data.europa.eu/esco/occupation/2bef94db-0088-4507-982a-2ca717529adb,http://data.europa.eu/esco/skill/9707091a-323b-4240-877a-5999a19286f0,essential,skill/competence
http://data.europa.eu/esco/occupation/2bef94db-0088-4507-982a-2ca717529adb,http://data.europa.eu/esco/skill/a47d194d-0ffd-4aaa-b695-fbbe0255000e,essential,skill/competence
http://data.europa.eu/esco/occupation/2bef94db-0088-4507-982a-2ca717529adb,http://data.europa.eu/esco/skill/cb1b0777-0388-4b01-a0cf-7c6bbfbbd61d,essential,skill/competence
http://data.europa.eu/esco/occupation/2bef94db-0088-4507-982a-2ca717529adb,http://data.europa.eu/esco/skill/cd5efa8c-e44d-4cbc-91c6-796018dbed68,essential,skill/competence
http://data.europa.eu/esco/occupation/2bef94db-0088-4507-982a-2ca717529adb,http://data.europa.eu/esco/skill/d74df140-eb69-43e2-bac9-1cafc824d702,essential,skill/competence
http://data.europa.eu/esco/occupation/2bef94db-0088-4507-982a-2ca717529adb,http://data.europa.eu/esco/skill/ee3c1d54-f46a-43c7-a0f9-0ba3648164d0,essential,skill/competence
http://data.europa.eu/esco/occupation/2bef94db-0088-4507-982a-2ca717529adb,http://data.europa.eu/esco/skill/f7e2eb04-3e50-4561-bce1-7e51a1fec308,essential,skill/competence
http://data.europa.eu/esco/occupation/2bef94db-0088-4507-982a-2ca717529adb,http://data.europa.eu/esco/skill/000f1d3d-220f-4789-9c0a-cc742521fb02,optional,knowledge
http://data.europa.eu/esco/occupation/2bef94db-0088-4507-982a-2ca717529adb,http://data.europa.eu/esco/skill/00c04e40-35ea-4ed1-824c-82f936c8f876,optional,knowledge
http://data.europa.eu/esco/occupation/2bef94db-0088-4507-982a-2ca717529adb,http://data.europa.eu/esco/skill/034c29fa-c3ba-45ea-b8f3-bf8e3705e386,optional,knowledge
http://data.europa.eu/esco/occupation/2bef94db-0088-4507-982a-2ca717529adb,http://data.europa.eu/esco/skill/04f1b938-d4d4-4cb1-a863-982af76b9d93,optional,knowledge
http://data.europa.eu/esco/occupation/2bef94db-0088-4507-982a-2ca717529adb,http://data.europa.eu/esco/skill/0a9acb6b-1139-4be9-b431-3a80a959f2f4,optional,knowledge
http://data.europa.eu/esco/occupation/2bef94db-0088-4507-982a-2ca717529adb,http://data.europa.eu/esco/skill/0ccdfe98-f845-4598-84a1-3dca66e9d9a3,optional,knowledge
http://data.europa.eu/esco/occupation/2bef94db-0088-4507-982a-2ca717529adb,http://data.europa.eu/esco/skill/0cd6dcf1-5778-42a5-b685-4d01ae4a4871,optional,knowledge
http://data.europa.eu/esco/occupation/2bef94db-0088-4507-982a-2ca717529adb,http://data.europa.eu/esco/skill/0de61385-de6d-4146-ba32-1cc1bc102220,optional,knowledge
http://data.europa.eu/esco/occupation/2bef94db-0088-4507-982a-2ca717529adb,http://data.europa.eu/esco/skill/0ee94c0a-3716-494a-95a2-dcbab9e58be2,optional,knowledge
http://data.europa.eu/esco/occupation/2bef94db-0088-4507-982a-2ca717529adb,http://data.europa.eu/esco/skill/13bdd41a-2a18-441f-96db-41252c519413,optional,knowledge
http://data.europa.eu/esco/occupation/2bef94db-0088-4507-982a-2ca717529adb,http://data.europa.eu/esco/skill/19a8293b-8e95-4de3-983f-77484079c389,optional,knowledge
http://data.europa.eu/esco/occupation/2bef94db-0088-4507-982a-2ca717529adb,http://data.europa.eu/esco/skill/21d2f96d-35f7-4e3f-9745-c533d2dd6e97,optional,knowledge
http://data.europa.eu/esco/occupation/2bef94db-0088-4507-982a-2ca717529adb,http://data.europa.eu/esco/skill/2450c3b3-e78e-435b-b84d-e05d984e71dc,optional,knowledge
http://data.europa.eu/esco/occupation/2bef94db-0088-4507-982a-2ca717529adb,http://data.europa.eu/esco/skill/2bde42ae-e776-41c1-9ded-b07b30bfe985,optional,knowledge
http://data.europa.eu/esco/occupation/2bef94db-0088-4507-982a-2ca717529adb,http://data.europa.eu/esco/skill/300d432b-f457-4cd3-9cb1-1858c7d14954,optional,knowledge
http://data.europa.eu/esco/occupation/2bef94db-0088-4507-982a-2ca717529adb,http://data.europa.eu/esco/skill/33d49d4f-31ec-473f-9b8a-b555aa5116bb,optional,knowledge
http://data.europa.eu/esco/occupation/2bef94db-0088-4507-982a-2ca717529adb,http://data.europa.eu/esco/skill/3cd569a2-4f88-4c1e-9995-8dce8c5e51a7,optional,knowledge
http://data.europa.eu/esco/occupation/2bef94db-0088-4507-982a-2ca717529adb,http://data.europa.eu/esco/skill/401eb8d8-6daa-4f8b-90ad-60afc71eb4f8,optional,knowledge
http://data.europa.eu/esco/occupation/2bef94db-0088-4507-982a-2ca717529adb,http://data.europa.eu/esco/skill/42cb7669-c371-4903-9c0b-13db67b2e4bb,optional,knowledge
http://data.europa.eu/esco/occupation/2bef94db-0088-4507-982a-2ca717529adb,http://data.europa.eu/esco/skill/42ed3bfb-1a01-4c8b-9758-fc6438865734,optional,knowledge
http://data.europa.eu/esco/occupation/2bef94db-0088-4507-982a-2ca717529adb,http://data.europa.eu/esco/skill/4350c38d-0fe9-4ca7-bab9-40ed7f72b04f,optional,knowledge
http://data.europa.eu/esco/occupation/2bef94db-0088-4507-982a-2ca717529adb,http://data.europa.eu/esco/skill/47b9bbcf-356c-4782-83a4-7f5a1b2b51a3,optional,knowledge
http://data.europa.eu/esco/occupation/2bef94db-0088-4507-982a-2ca717529adb,http://data.europa.eu/esco/skill/4840338b-ac6c-486a-be1d-9ddfe00b8bdf,optional,knowledge
http://data.europa.eu/esco/occupation/2bef94db-0088-4507-982a-2ca717529adb,http://data.europa.eu/esco/skill/4c016b68-4116-468c-9dc6-42710c239e4a,optional,knowledge
http://data.europa.eu/esco/occupation/2bef94db-0088-4507-982a-2ca717529adb,http://data.europa.eu/esco/skill/51586df8-1c46-4b47-8583-773cb63bf00b,optional,knowledge
http://data.europa.eu/esco/occupation/2bef94db-0088-4507-982a-2ca717529adb,http://data.europa.eu/esco/skill/52cf3037-ab53-4806-85ed-7fd21ea7f6a1,optional,knowledge
http://data.europa.eu/esco/occupation/2bef94db-0088-4507-982a-2ca717529adb,http://data.europa.eu/esco/skill/56a7f561-1d55-43c9-9cd7-36a0a9bc6c50,optional,knowledge
http://data.europa.eu/esco/occupation/2bef94db-0088-4507-982a-2ca717529adb,http://data.europa.eu/esco/skill/58d7a289-dafd-4363-833f-d1dc4140885e,optional,knowledge
http://data.europa.eu/esco/occupation/2bef94db-0088-4507-982a-2ca717529adb,http://data.europa.eu/esco/skill/6a876489-7ad8-4a13-b09c-c9b8e97a302e,optional,knowledge
http://data.europa.eu/esco/occupation/2bef94db-0088-4507-982a-2ca717529adb,http://data.europa.eu/esco/skill/7193cb6d-8334-494f-86e5-21e6d03a47c3,optional,knowledge
http://data.europa.eu/esco/occupation/2bef94db-0088-4507-982a-2ca717529adb,http://data.europa.eu/esco/skill/8369ede5-4200-4a44-be2e-bc60ef959259,optional,knowledge
http://data.europa.eu/esco/occupation/2bef94db-0088-4507-982a-2ca717529adb,http://data.europa.eu/esco/skill/867137fb-ff1b-4ca3-99f3-cb6969aa2c68,optional,knowledge
http://data.europa.eu/esco/occupation/2bef94db-0088-4507-982a-2ca717529adb,http://data.europa.eu/esco/skill/8ff015a0-98ea-4d80-a23e-1f68110a919e,optional,knowledge
http://data.europa.eu/esco/occupation/2bef94db-0088-4507-982a-2ca717529adb,http://data.europa.eu/esco/skill/96eb286a-58b7-45ff-a916-5578d0b79b8c,optional,knowledge
http://data.europa.eu/esco/occupation/2bef94db-0088-4507-982a-2ca717529adb,http://data.europa.eu/esco/skill/98301d4a-2cc3-439d-8d7f-0b6ac76302bb,optional,knowledge
http://data.europa.eu/esco/occupation/2bef94db-0088-4507-982a-2ca717529adb,http://data.europa.eu/esco/skill/993b1e23-f2de-4bd8-b33f-f86dde1c8e9d,optional,knowledge
http://data.europa.eu/esco/occupation/2bef94db-0088-4507-982a-2ca717529adb,http://data.europa.eu/esco/skill/9973a5a2-7822-4161-99e9-95c781eb63f8,optional,knowledge
http://data.europa.eu/esco/occupation/2bef94db-0088-4507-982a-2ca717529adb,http://data.europa.eu/esco/skill/a4d336a6-9ffd-402a-91cc-f359716ba4e0,optional,knowledge
http://data.europa.eu/esco/occupation/2bef94db-0088-4507-982a-2ca717529adb,http://data.europa.eu/esco/skill/b4dc6e4f-dc7d-445f-8ce2-d7b9d225e282,optional,knowledge
http://data.europa.eu/esco/occupation/2bef94db-0088-4507-982a-2ca717529adb,http://data.europa.eu/esco/skill/b633eb55-8f1f-4ae6-ab4c-2022ffe2cb7f,optional,knowledge
http://data.europa.eu/esco/occupation/2bef94db-0088-4507-982a-2ca717529adb,http://data.europa.eu/esco/skill/bb99af26-71ff-4dca-bde7-1eb1f6194426,optional,knowledge
http://data.europa.eu/esco/occupation/2bef94db-0088-4507-982a-2ca717529adb,http://data.europa.eu/esco/skill/be80acfc-b6f2-4411-9b8d-b19d9cd2556a,optional,knowledge
http://data.europa.eu/esco/occupation/2bef94db-0088-4507-982a-2ca717529adb,http://data.europa.eu/esco/skill/c3a03c5a-c260-4c26-9b9a-873abb396f4d,optional,knowledge
http://data.europa.eu/esco/occupation/2bef94db-0088-4507-982a-2ca717529adb,http://data.europa.eu/esco/skill/ccd0a1d9-afda-43d9-b901-96344886e14d,optional,knowledge
http://data.europa.eu/esco/occupation/2bef94db-0088-4507-982a-2ca717529adb,http://data.europa.eu/esco/skill/d56fc2b5-4b0a-4e7e-9bde-a33736f6ff18,optional,knowledge
http://data.europa.eu/esco/occupation/2bef94db-0088-4507-982a-2ca717529adb,http://data.europa.eu/esco/skill/d5a59ca8-2e91-472e-8571-d12ce4478679,optional,knowledge
http://data.europa.eu/esco/occupation/2bef94db-0088-4507-982a-2ca717529adb,http://data.europa.eu/esco/skill/da6393d5-a53c-4863-abc7-51f36281d74e,optional,knowledge
http://data.europa.eu/esco/occupation/2bef94db-0088-4507-982a-2ca717529adb,http://data.europa.eu/esco/skill/dba46f87-0831-49cd-a1c7-340a653c0221,optional,knowledge
http://data.europa.eu/esco/occupation/2bef94db-0088-4507-982a-2ca717529adb,http://data.europa.eu/esco/skill/dcdd5ddf-82a6-4ac3-8edc-d4b23cae9a88,optional,knowledge
http://data.europa.eu/esco/occupation/2bef94db-0088-4507-982a-2ca717529adb,http://data.europa.eu/esco/skill/def007fa-5fed-4a5f-91a2-b0d7e3db1be1,optional,knowledge
http://data.europa.eu/esco/occupation/2bef94db-0088-4507-982a-2ca717529adb,http://data.europa.eu/esco/skill/e8b89eb6-51e8-4c3a-babb-88b2e110376b,optional,knowledge
http://data.europa.eu/esco/occupation/2bef94db-0088-4507-982a-2ca717529adb,http://data.europa.eu/esco/skill/eb0e5615-1575-4a86-a1a2-7d39595033c5,optional,knowledge
http://data.europa.eu/esco/occupation/2bef94db-0088-4507-982a-2ca717529adb,http://data.europa.eu/esco/skill/ed1d8bd4-cd2a-4c64-b665-56d70651026c,optional,knowledge
http://data.europa.eu/esco/occupation/2bef94db-0088-4507-982a-2ca717529adb,http://data.europa.eu/esco/skill/f0de4973-0a70-4644-8fd4-3a97080476f4,optional,knowledge
http://data.europa.eu/esco/occupation/2bef94db-0088-4507-982a-2ca717529adb,http://data.europa.eu/esco/skill/fae27053-8924-4bfd-b565-c9fe502044c9,optional,knowledge
http://data.europa.eu/esco/occupation/2bef94db-0088-4507-982a-2ca717529adb,http://data.europa.eu/esco/skill/ffddfc7c-a9dd-449f-9e96-882dc447c8b6,optional,knowledge
http://data.europa.eu/esco/occupation/2bef94db-0088-4507-982a-2ca717529adb,http://data.europa.eu/esco/skill/0ee94af1-b445-4973-9c3f-459fab250342,optional,skill/competence
http://data.europa.eu/esco/occupation/2bef94db-0088-4507-982a-2ca717529adb,http://data.europa.eu/esco/skill/339ac029-066a-4985-9f9d-b3d7c8fea0bb,optional,skill/competence
http://data.europa.eu/esco/occupation/2bef94db-0088-4507-982a-2ca717529adb,http://data.europa.eu/esco/skill/3cfa46e9-b7da-44ac-b09e-9596dffe0425,optional,skill/competence
http://data.europa.eu/esco/occupation/2bef94db-0088-4507-982a-2ca717529adb,http://data.europa.eu/esco/skill/415abd43-e8e5-4643-b5da-5f11307af57a,optional,skill/competence
http://data.europa.eu/esco/occupation/2bef94db-0088-4507-982a-2ca717529adb,http://data.europa.eu/esco/skill/48b68726-0fd6-4e03-a5eb-82236516ee7a,optional,skill/competence
http://data.europa.eu/esco/occupation/2bef94db-0088-4507-982a-2ca717529adb,http://data.europa.eu/esco/skill/4d30ad07-9e39-4899-81dd-02b280f162f9,optional,skill/competence
http://data.europa.eu/esco/occupation/2bef94db-0088-4507-982a-2ca717529adb,http://data.europa.eu/esco/skill/7a17d7ce-01a2-4746-bbcc-22ffe22fa16e,optional,skill/competence
http://data.europa.eu/esco/occupation/2bef94db-0088-4507-982a-2ca717529adb,http://data.europa.eu/esco/skill/86d2e2ea-1ba2-4aa6-b465-8a1f9abc81b8,optional,skill/competence
http://data.europa.eu/esco/occupation/2bef94db-0088-4507-982a-2ca717529adb,http://data.europa.eu/esco/skill/af607e5e-4ba1-4e5f-a2a6-dc05806567c7,optional,skill/competence
http://data.europa.eu/esco/occupation/2bef94db-0088-4507-982a-2ca717529adb,http://data.europa.eu/esco/skill/b04f377b-ee80-4b38-aca1-19d266a23b17,optional,skill/competence
http://data.europa.eu/esco/occupation/2bef94db-0088-4507-982a-2ca717529adb,http://data.europa.eu/esco/skill/d3286405-49f8-4e8a-8046-a4376b4e7963,optional,skill/competence
http://data.europa.eu/esco/occupation/2bef94db-0088-4507-982a-2ca717529adb,http://data.europa.eu/esco/skill/dc72ad0a-c5dc-4abd-bc0d-ca43e82162e1,optional,skill/competence
http://data.europa.eu/esco/occupation/2ed56c3f-61d6-4f7e-9ef8-8849eb102e4c,http://data.europa.eu/esco/skill/21d2f96d-35f7-4e3f-9745-c533d2dd6e97,essential,knowledge
http://data.europa.eu/esco/occupation/2ed56c3f-61d6-4f7e-9ef8-8849eb102e4c,http://data.europa.eu/esco/skill/6014921e-1d25-4039-adc2-04852d61880e,essential,knowledge
http://data.europa.eu/esco/occupation/2ed56c3f-61d6-4f7e-9ef8-8849eb102e4c,http://data.europa.eu/esco/skill/925463a7-d51f-4d5b-9f79-4d28cf30acde,essential,knowledge
http://data.europa.eu/esco/occupation/2ed56c3f-61d6-4f7e-9ef8-8849eb102e4c,http://data.europa.eu/esco/skill/976455eb-5bbe-4493-ae64-ed16c3b009ea,essential,knowledge
http://data.europa.eu/esco/occupation/2ed56c3f-61d6-4f7e-9ef8-8849eb102e4c,http://data.europa.eu/esco/skill/9d2e926f-53d9-41f5-98f3-19dfaa687f3f,essential,knowledge
http://data.europa.eu/esco/occupation/2ed56c3f-61d6-4f7e-9ef8-8849eb102e4c,http://data.europa.eu/esco/skill/f049d050-12da-4e40-813a-2b5eb6df6b51,essential,knowledge
